CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6009,55,Male,France,1,86573.64,2,1,1,120037.84,1
6010,34,Male,Germany,1,76389.16,1,0,0,38022.53,1
6011,27,Female,Spain,10,168458.37,2,1,1,88465.02,1
6012,67,Male,Spain,1,140604.6,2,0,1,78757.22,0
6013,44,Female,Germany,3,212930.43,4,0,1,136788.98,1
6014,71,Male,Germany,6,60402.54,3,0,1,135062.49,0
6015,67,Male,France,1,10029.89,3,0,1,43377.69,1
6016,52,Male,Germany,4,45505.87,4,1,1,85379.51,1
6017,69,Female,Spain,6,85839.09,3,0,0,147956.02,0
6018,76,Male,France,8,44913.75,1,1,0,56458.61,1
6019,38,Male,Germany,7,20877.67,1,0,1,20313.7,1
6020,42,Male,Germany,8,111334.62,2,1,1,110524.54,0
6021,45,Male,France,6,169233.42,1,1,1,80447.13,0
6022,64,Female,Germany,2,187892.69,3,0,1,141548.61,0
6023,32,Female,Spain,0,99681.83,1,1,1,90527.97,1
6024,21,Female,France,9,119511.15,2,1,1,81609.5,0
6025,46,Female,Germany,6,188867.62,1,0,0,138078.56,1
6026,76,Female,Spain,10,88176.96,3,1,0,63253.69,0
6027,26,Male,Germany,5,196191.55,4,1,0,93642.49,1
6028,44,Male,France,1,241844.02,2,1,0,128398.8,0
6029,43,Male,Germany,0,220120.16,4,0,0,93662.15,0
6030,36,Female,Germany,9,113398.83,1,0,1,51691.42,0
6031,73,Male,Germany,3,144879.62,2,1,0,88165.1,0
6032,45,Female,Spain,3,179106.6,2,1,1,70483.6,0
6033,34,Male,Spain,5,87325.11,1,1,0,147859.92,0
6034,60,Female,Germany,10,199809.52,2,1,0,17131.96,1
6035,74,Male,Germany,4,109229.25,1,0,1,117515.58,1
6036,58,Male,France,8,211710.39,4,1,1,13362.14,0
6037,59,Male,Germany,7,63683.47,4,1,0,94548.04,1
6038,67,Male,France,8,2844.51,3,1,0,70331.12,0
6039,37,Female,Spain,9,158172.1,3,0,1,137462.13,0
6040,62,Male,Germany,6,112972.28,1,1,0,85507.66,0
6041,57,Male,France,8,14955.78,1,1,1,125826.69,0
6042,56,Male,Spain,2,121903.09,4,0,0,104099.82,1
6043,66,Female,France,8,42142.46,2,1,1,72588.26,0
6044,70,Male,Spain,1,157437.29,1,1,1,57279.59,0
6045,40,Male,Germany,8,111261.39,2,1,1,26385.15,0
6046,64,Male,France,5,42781.19,3,0,0,11892.67,1
6047,49,Male,Germany,3,102984.74,4,0,1,10195.47,0
6048,69,Male,France,10,58177.2,1,1,0,41626.69,1
6049,64,Female,Spain,1,163274.2,3,1,0,88529.02,1
6050,50,Female,France,9,73785.84,1,0,0,146569.24,0
6051,74,Female,France,2,205504.34,3,0,1,108732.06,1
6052,63,Male,Germany,4,3540.8,4,1,0,19895.6,0
6053,22,Female,Germany,8,100854.49,1,1,1,100329.0,0
6054,60,Male,Germany,6,154270.11,1,1,1,77969.39,0
6055,65,Male,Spain,10,5652.07,2,0,0,99065.68,0
6056,51,Male,Germany,10,53960.48,2,0,1,97246.87,1
6057,57,Male,France,2,81854.99,1,0,1,30152.3,1
6058,28,Female,Spain,3,5461.14,4,0,1,138724.35,1
6059,78,Female,Germany,10,136672.68,2,0,0,87635.82,0
6060,67,Female,France,1,157717.1,1,1,1,108106.58,0
6061,20,Male,France,7,56880.56,1,1,1,64191.03,1
6062,79,Female,Spain,5,135870.68,3,1,0,27120.81,0
6063,75,Female,France,2,249781.72,4,0,1,106730.16,1
6064,50,Male,Germany,4,221729.82,2,1,1,141948.42,0
6065,28,Female,France,4,14665.21,2,0,1,91358.55,1
6066,33,Male,Germany,0,31970.62,3,0,0,37810.57,0
6067,35,Female,Germany,4,123600.83,1,1,1,97255.33,1
6068,47,Female,Spain,5,61300.28,2,1,1,70050.45,0
6069,65,Female,France,9,20242.31,1,1,0,65865.35,1
6070,72,Male,Spain,9,63638.62,2,1,1,137890.67,0
6071,27,Female,Spain,10,15294.52,2,1,1,113191.46,0
6072,35,Female,Spain,10,132478.11,1,0,1,81228.3,0
6073,55,Female,Germany,10,122562.53,1,0,1,68450.2,1
6074,36,Female,Germany,1,1581.54,2,0,0,44009.88,0
6075,53,Male,Germany,2,120629.1,3,1,0,58084.93,0
6076,76,Male,Germany,9,129951.29,3,1,0,85686.32,1
6077,30,Female,France,4,151425.94,3,1,1,16767.9,1
6078,73,Female,France,2,242524.93,3,1,1,60052.51,0
6079,63,Female,Germany,4,245673.11,3,0,1,79172.19,1
6080,20,Male,Germany,4,131732.33,1,1,1,95161.28,1
6081,27,Female,France,7,211296.67,2,1,0,114034.1,0
6082,55,Female,Spain,9,21291.44,3,1,0,11936.43,0
6083,18,Male,Spain,8,132788.66,4,1,1,51272.52,0
6084,72,Male,Germany,7,169725.01,2,1,0,46533.98,0
6085,73,Male,Spain,2,141182.2,4,0,0,82979.14,1
6086,44,Female,Germany,0,57680.25,1,1,0,75241.82,0
6087,63,Male,Germany,2,15664.5,2,1,0,21186.1,1
6088,25,Male,Germany,0,96667.32,1,1,0,116589.21,1
6089,68,Female,France,10,161910.62,4,0,1,106217.95,1
6090,63,Male,Spain,8,247928.27,2,1,1,124960.19,0
6091,59,Female,France,2,59133.36,2,0,0,25544.87,1
6092,34,Female,Spain,7,229447.48,1,0,0,80872.53,0
6093,26,Male,France,5,17065.35,2,1,0,94521.09,0
6094,78,Female,France,2,232747.32,4,1,0,16851.55,1
6095,23,Male,Germany,8,208091.69,1,1,1,144318.2,0
6096,60,Male,Germany,7,5236.34,4,1,0,121220.77,1
6097,42,Male,France,2,74546.34,2,0,0,44111.24,0
6098,56,Female,Spain,6,12739.16,4,0,0,98025.21,0
6099,66,Male,Spain,4,248876.47,2,0,1,30072.72,1
6100,77,Female,Germany,1,106961.0,4,0,0,132249.45,1
6101,45,Female,Germany,7,165543.38,4,1,0,23767.79,0
6102,50,Female,Spain,0,58547.64,3,1,0,136573.23,1
6103,71,Male,Spain,3,233434.06,2,0,0,125900.19,1
6104,54,Female,Spain,10,68543.52,3,0,0,76951.67,0
6105,26,Female,Germany,10,65053.65,3,0,0,101363.91,0
6106,35,Male,Spain,3,78650.02,1,0,1,44413.56,1
6107,73,Male,Germany,9,115622.29,1,1,1,63809.04,0
6108,76,Female,France,4,4633.18,4,0,0,40442.26,0
6109,38,Female,France,3,149459.38,2,0,1,83866.46,0
6110,19,Male,France,0,7916.45,1,0,0,54615.11,0
6111,78,Female,Spain,6,134800.62,3,0,1,59216.63,1
6112,75,Female,Germany,9,114471.23,2,1,0,71987.13,1
6113,60,Female,Spain,10,60636.76,4,0,0,132162.9,1
6114,76,Female,Germany,1,82442.0,4,0,1,86806.73,1
6115,77,Male,Spain,9,176414.95,1,0,1,122923.45,0
6116,55,Female,France,2,2399.38,1,0,0,128797.29,0
6117,75,Male,Germany,4,79161.78,1,0,0,44359.97,0
6118,57,Female,Spain,7,170074.31,4,1,0,118876.53,0
6119,53,Male,Germany,9,38068.47,3,0,1,100812.71,1
6120,67,Female,Germany,7,140096.41,1,0,1,81036.75,0
6121,77,Male,Spain,1,42233.23,4,0,1,22413.37,1
6122,60,Female,Spain,8,38690.47,2,0,0,90127.37,1
6123,54,Male,Germany,5,193070.02,4,1,1,31753.33,0
6124,32,Female,Germany,8,66631.34,2,1,1,124275.74,0
6125,45,Female,France,3,93942.28,2,1,0,140847.05,0
6126,35,Male,Germany,2,182504.52,3,0,1,76935.07,0
6127,51,Male,France,4,44879.9,1,1,1,71673.8,0
6128,39,Male,France,4,132934.26,2,0,0,78429.52,0
6129,28,Male,France,3,229454.92,1,1,1,19405.49,1
6130,75,Male,Germany,6,138456.7,4,1,0,43177.42,0
6131,74,Female,France,7,12211.44,1,1,1,141685.52,1
6132,30,Male,Germany,4,147424.32,4,1,0,58310.42,1
6133,21,Male,Germany,8,22538.35,2,0,0,92790.08,1
6134,39,Female,Spain,6,70531.14,3,1,0,100879.84,1
6135,24,Male,Germany,6,212418.78,2,1,0,132801.84,1
6136,78,Male,Germany,7,2767.28,4,0,1,43344.97,0
6137,60,Male,France,3,19253.33,2,1,0,134618.21,0
6138,71,Female,Germany,9,90841.03,3,1,0,64831.84,0
6139,41,Male,Germany,5,249848.97,1,1,0,139048.79,1
6140,21,Female,Spain,4,72965.98,4,0,1,67584.51,1
6141,45,Female,Spain,0,39318.65,1,0,0,24554.4,1
6142,32,Male,France,8,137355.53,3,1,0,17297.21,0
6143,18,Female,France,1,129813.76,2,1,1,145420.32,0
6144,72,Male,Spain,5,112404.9,3,0,1,26987.06,0
6145,20,Male,Spain,7,236663.44,4,0,0,85766.83,0
6146,31,Male,Germany,2,70037.34,4,1,1,83777.13,0
6147,55,Male,France,4,73331.06,2,0,0,66190.01,0
6148,67,Male,France,6,35064.24,4,1,0,68524.33,0
6149,74,Female,Germany,3,174322.0,3,0,1,76600.26,0
6150,18,Female,Germany,4,80342.37,4,0,0,23934.8,0
6151,55,Female,France,0,200685.07,1,1,1,120726.96,0
6152,55,Female,Spain,3,242939.47,3,1,0,62788.93,1
6153,38,Male,Spain,6,10921.31,3,1,0,44235.54,1
6154,65,Male,Germany,9,248280.47,4,0,1,54557.42,1
6155,46,Female,France,6,63526.06,2,1,0,95661.77,0
6156,22,Male,Germany,9,105027.59,2,1,1,118514.71,0
6157,66,Female,Spain,9,194435.84,2,0,0,31478.76,0
6158,27,Female,Spain,3,166332.79,4,0,0,92959.63,0
6159,45,Female,Germany,5,194609.23,4,1,1,69137.72,1
6160,38,Female,Spain,4,116583.0,4,0,0,130676.09,0
6161,67,Male,France,0,229016.77,3,1,1,142901.87,0
6162,24,Male,Germany,7,197485.2,3,0,1,104995.93,1
6163,20,Female,Germany,6,77306.99,4,0,1,92572.72,1
6164,62,Female,Germany,4,237120.06,2,0,1,119249.77,0
6165,64,Female,Spain,9,240263.55,1,0,1,79412.85,0
6166,37,Female,France,9,103763.39,2,1,1,17752.13,1
6167,36,Female,Germany,6,162990.12,3,0,1,108153.42,1
6168,52,Male,Germany,9,203692.13,3,1,1,91253.84,1
6169,21,Female,Spain,2,204325.18,2,0,1,31201.29,1
6170,22,Female,France,7,3530.89,2,1,1,39815.38,0
6171,18,Male,Germany,4,157253.41,3,1,0,42294.72,0
6172,21,Male,Spain,1,243424.82,3,0,1,112537.35,0
6173,29,Male,Germany,1,57836.79,4,1,1,82572.08,1
6174,77,Male,Spain,3,198902.21,1,1,0,16705.21,0
6175,44,Male,France,6,133561.91,4,1,1,127315.11,0
6176,73,Male,Spain,9,55367.55,4,1,1,100295.3,1
6177,59,Male,Germany,3,12759.49,2,1,1,112641.02,0
6178,40,Male,Germany,8,189980.43,2,1,1,141241.15,1
6179,42,Male,Spain,1,79117.59,1,0,0,46423.47,1
6180,38,Female,France,5,93896.51,4,1,0,92545.17,0
6181,78,Male,France,3,121307.76,4,1,1,116420.78,0
6182,75,Female,Germany,5,126798.73,3,1,1,81790.85,0
6183,69,Female,Germany,9,51546.39,3,0,1,78049.77,1
6184,41,Female,Spain,8,167660.5,1,0,1,140021.39,1
6185,42,Female,Spain,9,173134.99,2,0,0,44104.43,1
6186,62,Female,Spain,8,35575.23,3,1,1,101403.85,0
6187,72,Female,France,8,133227.38,1,0,1,145840.36,1
6188,63,Female,France,8,152314.84,4,0,0,40798.2,1
6189,49,Female,Germany,2,46562.89,1,0,0,74737.65,1
6190,72,Male,Germany,10,223615.53,1,1,0,146561.22,0
6191,49,Female,Germany,8,120706.47,3,0,1,15019.58,1
6192,22,Female,Spain,2,28757.09,3,0,1,98179.64,1
6193,53,Female,France,9,83599.04,4,1,0,66635.8,1
6194,63,Female,Germany,2,119240.11,4,1,1,117952.89,0
6195,59,Male,Germany,4,2536.04,4,0,1,55253.69,0
6196,66,Female,Germany,5,7977.47,1,1,0,62203.67,0
6197,59,Male,Germany,8,13880.15,1,0,0,82189.16,1
6198,75,Male,Germany,0,134533.81,3,1,1,58423.5,0
6199,56,Female,Germany,7,84022.05,4,0,1,46340.4,0
6200,33,Female,France,3,223276.01,3,1,0,59746.73,0
6201,50,Male,Germany,9,139808.47,4,1,1,137113.14,1
6202,66,Female,France,6,189974.08,4,1,1,57974.55,0
6203,38,Female,Spain,5,171783.29,3,0,1,135920.53,0
6204,78,Male,France,5,130080.18,3,0,1,38702.75,1
6205,26,Male,Spain,6,186180.11,3,0,1,104105.31,1
6206,23,Female,France,3,136176.43,4,1,0,114294.74,0
6207,68,Female,France,5,96364.08,1,1,1,25591.22,1
6208,62,Female,Germany,2,108951.21,3,0,1,86158.05,1
6209,52,Male,France,4,209625.33,3,1,1,11832.12,1
6210,56,Female,France,1,140818.39,1,0,0,139951.65,1
6211,39,Male,Germany,2,94324.04,1,0,1,83396.69,0
6212,58,Male,Spain,8,44935.79,2,0,1,15147.24,1
6213,71,Female,Germany,5,123839.46,3,1,0,105651.21,0
6214,22,Male,Germany,2,63101.03,2,0,1,133999.06,0
6215,59,Female,Germany,1,238894.97,2,0,1,113252.96,1
6216,40,Female,Spain,4,122745.52,1,0,1,28723.83,0
6217,34,Male,France,9,2237.07,4,0,0,85584.29,1
6218,29,Female,France,4,23219.3,4,0,0,112633.8,0
6219,40,Male,Germany,0,71081.12,1,1,0,122079.81,1
6220,33,Male,Germany,2,23040.71,2,1,1,12240.28,1
6221,20,Female,France,6,223490.56,2,0,1,49723.52,0
6222,47,Female,France,8,213587.89,2,0,0,133850.13,1
6223,74,Female,France,4,242715.38,2,0,0,46180.46,1
6224,39,Female,Spain,3,176616.4,3,0,1,76154.5,0
6225,26,Male,Spain,2,161366.14,2,1,0,107533.13,1
6226,46,Male,Germany,9,230874.16,1,1,0,147983.82,1
6227,64,Male,Spain,8,236598.29,2,0,1,69620.45,1
6228,54,Female,Germany,6,219371.96,2,1,0,80514.45,0
6229,40,Male,France,6,215368.21,1,1,1,88208.14,0
6230,30,Male,France,7,167925.81,2,0,1,42783.15,1
6231,49,Female,Germany,9,401.49,4,0,0,61614.97,1
6232,63,Female,France,0,107379.26,1,0,0,70825.28,1
6233,69,Female,Germany,10,158915.69,3,0,1,12705.28,0
6234,64,Male,Germany,3,136781.85,3,0,0,11066.03,0
6235,65,Female,Germany,4,205281.66,1,1,0,41403.21,1
6236,40,Male,Spain,4,204725.57,3,1,0,81711.28,0
6237,62,Male,Germany,0,149670.5,3,1,0,143796.82,0
6238,34,Male,Germany,2,5498.51,3,1,0,146164.61,0
6239,72,Male,Germany,1,92332.49,1,0,0,100605.84,1
6240,57,Male,Spain,6,57204.15,2,1,1,125781.31,0
6241,38,Female,France,4,84697.03,3,0,1,136097.91,0
6242,19,Male,Spain,2,154323.16,4,1,1,127479.32,1
6243,54,Female,Germany,10,16615.48,2,0,0,86119.02,1
6244,23,Male,Spain,7,5560.51,2,1,0,108584.3,1
6245,61,Male,France,0,109218.23,3,1,1,10509.77,1
6246,35,Female,France,0,198393.46,3,1,0,100729.96,1
6247,47,Male,Germany,5,7674.64,2,0,1,69620.92,0
6248,39,Male,France,0,212262.15,3,0,1,100259.71,0
6249,71,Female,Spain,3,95969.91,1,1,0,107217.09,0
6250,50,Female,Spain,5,29558.86,1,0,0,23705.42,1
6251,47,Male,France,0,141874.43,3,1,0,132435.8,0
6252,34,Male,Germany,8,238090.14,2,1,0,34602.45,1
6253,79,Male,Germany,3,135628.22,3,0,0,11464.45,1
6254,60,Female,Spain,8,171658.69,4,0,0,70158.99,0
6255,49,Male,France,8,204105.32,1,1,0,22553.22,1
6256,59,Female,Spain,5,199835.03,2,1,0,143836.82,0
6257,68,Female,Spain,6,18279.68,4,1,0,49733.7,0
6258,31,Male,Spain,0,185248.85,3,1,0,41303.94,0
6259,75,Female,Germany,4,237362.39,1,1,1,46678.56,0
6260,27,Male,France,2,175163.06,4,1,0,49669.86,0
6261,64,Male,France,9,209110.72,2,1,1,18760.28,0
6262,77,Female,Germany,9,121387.43,1,0,1,85600.92,0
6263,68,Female,Spain,5,79767.33,3,0,1,12520.73,0
6264,53,Female,Spain,3,169059.81,3,0,0,114547.84,0
6265,51,Female,Germany,8,123049.99,1,0,1,117482.24,0
6266,26,Female,France,6,223822.21,4,0,1,65957.7,1
6267,59,Female,Germany,3,243595.49,1,0,0,145914.66,1
6268,45,Male,France,10,204950.52,1,0,0,119451.09,0
6269,28,Male,France,5,248169.9,1,1,0,27229.17,1
6270,31,Male,France,1,87092.65,4,1,0,147178.76,0
6271,56,Female,Spain,2,223938.84,1,0,0,128317.1,0
6272,72,Female,Spain,10,82483.41,2,1,0,108558.68,0
6273,64,Female,Germany,6,29509.52,3,0,1,101482.9,1
6274,71,Male,Germany,10,155343.42,4,0,1,94665.01,1
6275,36,Male,Spain,3,113747.16,2,0,1,148631.64,1
6276,71,Female,Germany,9,230424.81,1,0,0,76988.93,0
6277,32,Female,Spain,6,123048.47,2,1,1,33215.92,0
6278,79,Female,Spain,8,231908.14,4,0,0,51224.21,1
6279,45,Female,France,4,19658.47,3,0,0,62530.31,1
6280,41,Male,France,0,207627.96,4,0,0,54300.27,0
6281,25,Male,Spain,4,189778.57,1,1,1,14249.31,0
6282,60,Male,France,5,179994.57,1,1,1,20321.8,0
6283,78,Female,Spain,10,88783.96,3,0,0,10689.96,1
6284,26,Male,France,1,195939.91,4,1,1,105075.67,1
6285,64,Female,Germany,7,120824.14,4,0,1,103030.59,1
6286,50,Female,Germany,1,178800.88,4,1,1,19538.07,1
6287,79,Female,Spain,8,138056.79,2,0,1,54125.82,1
6288,50,Male,Spain,1,39359.93,3,0,0,49621.71,0
6289,36,Male,France,2,16139.65,4,0,0,73504.65,0
6290,20,Female,France,7,91546.66,3,1,1,60217.54,0
6291,27,Male,Spain,10,233197.21,2,1,1,124871.69,1
6292,57,Female,Germany,5,132433.76,4,0,0,133575.26,1
6293,64,Female,Germany,0,200548.02,2,1,0,38845.74,1
6294,59,Female,Spain,3,143988.27,1,1,1,26939.72,1
6295,18,Male,Germany,4,239476.32,1,0,0,127502.79,1
6296,46,Male,Spain,10,92363.89,1,0,1,80209.41,0
6297,67,Female,France,2,14262.61,3,1,1,55412.28,1
6298,51,Male,Germany,0,195167.1,4,0,0,17194.95,1
6299,68,Male,Germany,2,176364.13,4,1,0,94857.46,0
6300,30,Male,France,8,131883.6,2,0,1,39081.62,1
6301,71,Male,France,1,81597.81,2,0,1,15276.14,1
6302,18,Female,Germany,0,47066.29,1,0,0,72273.24,0
6303,51,Male,Germany,6,120569.01,3,0,1,93599.25,0
6304,46,Female,Spain,6,166550.35,3,0,1,33992.77,1
6305,65,Female,Spain,4,144721.61,2,0,1,101203.44,0
6306,64,Male,Germany,1,109372.63,2,0,1,36444.3,0
6307,30,Female,Spain,0,134923.61,4,0,1,12903.58,0
6308,65,Female,France,4,26988.73,4,1,0,30850.54,0
6309,66,Male,Spain,9,173960.03,2,1,1,92179.3,1
6310,70,Female,Spain,3,183564.01,4,1,1,98943.33,0
6311,78,Female,Germany,8,2863.15,2,1,1,131070.85,0
6312,46,Male,Spain,4,67629.89,3,1,0,18734.94,0
6313,56,Male,Germany,10,23029.22,1,1,0,143414.08,0
6314,41,Male,Germany,9,249558.03,2,1,0,83069.35,0
6315,43,Male,Germany,1,148335.71,2,1,0,44382.34,1
6316,34,Male,France,3,116434.52,4,1,0,61158.12,1
6317,24,Female,Spain,8,115750.25,2,0,0,17794.83,0
6318,30,Female,Spain,7,241193.48,3,1,1,25412.82,0
6319,22,Male,Spain,2,164963.91,1,1,1,133536.2,0
6320,43,Male,Germany,7,42164.89,4,0,1,24827.13,1
6321,66,Female,France,1,112039.71,3,1,0,17817.54,0
6322,20,Male,Germany,2,193549.21,1,0,0,93757.5,0
6323,24,Male,Spain,4,105837.52,4,0,0,63582.86,0
6324,75,Female,Germany,10,77383.36,3,1,0,66830.1,1
6325,66,Female,Germany,9,247804.02,2,1,0,26838.24,0
6326,56,Female,Spain,9,233909.28,4,0,0,16183.68,0
6327,70,Male,Germany,7,235390.09,2,1,1,131202.1,1
6328,18,Female,Germany,0,32918.13,4,1,0,64535.34,1
6329,66,Male,France,3,58563.81,1,1,1,25415.01,0
6330,79,Female,Germany,0,110516.74,4,1,0,38035.66,1
6331,34,Male,France,0,208032.31,4,0,0,24407.31,0
6332,60,Male,Spain,4,184206.89,3,0,0,76932.79,0
6333,42,Male,France,5,212416.85,4,1,1,122490.66,0
6334,76,Female,Germany,0,230190.82,1,1,1,65088.12,0
6335,78,Female,Spain,10,195191.71,3,1,1,96785.42,0
6336,20,Female,Germany,5,65442.5,2,0,1,104562.43,0
6337,32,Male,Germany,4,71361.42,4,1,0,109690.45,1
6338,46,Female,France,3,88121.92,1,1,1,94774.32,0
6339,70,Female,Germany,9,75768.84,1,0,1,87572.32,1
6340,60,Male,France,4,62274.74,4,0,0,76973.89,1
6341,49,Male,Spain,7,188121.51,4,1,0,76304.68,0
6342,43,Female,Spain,8,8497.76,2,0,0,56610.5,0
6343,77,Female,Germany,10,182098.43,2,1,1,80635.86,0
6344,33,Female,France,1,205890.94,2,0,1,77068.02,0
6345,42,Male,Germany,5,16511.01,2,0,1,54719.7,1
6346,71,Female,Germany,2,15461.78,2,0,0,52160.73,0
6347,45,Male,Germany,1,71365.95,2,0,0,72449.6,0
6348,26,Male,Germany,0,52076.7,3,0,0,122426.86,1
6349,73,Female,France,3,145283.42,3,0,0,44678.68,0
6350,73,Female,Germany,7,168862.89,1,1,1,128355.3,0
6351,18,Male,Spain,2,158535.5,3,1,0,111354.48,0
6352,46,Male,France,4,89336.84,4,0,0,46664.88,1
6353,74,Female,Germany,9,124599.46,4,0,0,11935.64,0
6354,39,Female,France,4,159997.71,4,1,0,20754.8,1
6355,33,Female,Germany,4,29856.57,1,1,1,133601.9,0
6356,58,Male,Spain,10,57377.98,3,0,0,122969.8,0
6357,68,Male,Spain,8,222624.04,4,0,0,63140.75,1
6358,61,Female,Spain,7,85581.59,3,1,1,18638.61,0
6359,68,Male,France,7,200289.1,4,0,0,123558.49,0
6360,71,Male,Spain,0,62747.44,2,1,1,45733.88,0
6361,58,Female,Germany,0,10410.09,3,0,0,143436.5,1
6362,24,Male,Germany,1,125100.15,3,0,0,83205.69,1
6363,31,Female,Germany,7,223120.51,4,0,1,110124.96,0
6364,46,Female,France,9,204821.14,3,0,0,74654.59,0
6365,36,Male,France,0,63234.79,2,1,1,13876.07,1
6366,36,Male,Spain,3,227483.94,4,1,0,18843.99,0
6367,19,Female,France,8,119928.97,2,1,1,146637.52,1
6368,58,Male,Germany,1,12249.75,4,1,1,67714.18,0
6369,62,Female,Germany,2,6981.15,3,1,1,35644.39,1
6370,32,Male,Germany,10,121278.43,4,1,1,110841.36,0
6371,20,Male,France,5,136580.71,1,0,0,133506.89,1
6372,28,Male,Germany,10,19978.23,4,0,1,47377.67,0
6373,70,Female,Spain,9,230560.16,3,1,0,89957.38,0
6374,63,Male,France,2,179554.21,2,0,0,44354.18,1
6375,47,Female,Germany,3,200320.59,2,1,0,125157.29,1
6376,74,Female,Germany,8,146005.81,1,1,0,22151.92,0
6377,57,Female,France,8,165886.02,4,0,1,62153.56,0
6378,35,Male,France,9,96965.06,4,1,1,63185.43,1
6379,68,Female,Spain,4,169824.27,2,0,0,99169.42,0
6380,65,Female,France,6,244545.72,2,1,1,34949.37,0
6381,19,Male,Germany,8,161928.98,3,1,1,76500.96,0
6382,49,Female,Spain,7,85408.43,1,1,0,87286.41,1
6383,25,Female,Germany,10,71309.78,2,0,0,134723.29,1
6384,39,Male,Germany,6,240836.49,4,0,0,83731.33,1
6385,23,Female,Germany,7,46250.57,2,0,1,28469.24,1
6386,29,Male,France,4,201549.15,3,0,0,24186.85,1
6387,64,Female,France,4,116315.57,4,1,1,139379.27,0
6388,74,Female,Germany,4,110939.94,3,0,0,147153.61,0
6389,57,Male,France,0,186884.45,3,0,1,33384.45,0
6390,53,Female,Germany,5,37009.61,3,0,1,115189.58,1
6391,32,Female,France,4,116573.98,1,0,1,45100.11,0
6392,45,Female,France,7,8958.42,4,1,0,126608.22,1
6393,69,Male,France,7,167601.71,4,0,0,23525.05,0
6394,74,Male,Spain,1,14594.32,3,1,1,71196.92,0
6395,66,Male,France,10,21822.2,1,0,0,93449.85,0
6396,62,Male,Spain,5,211206.6,2,0,1,129350.25,1
6397,35,Male,Spain,10,110738.8,4,0,1,129941.73,1
6398,19,Female,Spain,9,50243.92,2,0,1,35801.23,0
6399,30,Male,Germany,9,148146.14,4,0,1,145396.61,1
6400,62,Male,France,5,129820.82,3,0,1,99397.35,1
6401,71,Male,Germany,2,102727.08,4,0,1,102228.21,0
6402,32,Female,Spain,0,226354.27,3,0,1,134459.03,1
6403,37,Female,France,6,187364.5,4,0,1,54841.48,1
6404,46,Male,Germany,9,37898.22,3,1,0,68130.53,0
6405,76,Female,Spain,4,142693.66,2,0,0,147898.42,1
6406,59,Female,Germany,9,22185.98,2,0,0,12315.33,0
6407,46,Female,Germany,4,61163.49,2,0,1,131402.26,0
6408,20,Female,France,10,227465.09,4,1,0,127950.86,1
6409,36,Male,France,7,115519.98,1,1,1,46737.81,0
6410,20,Male,Germany,4,223026.53,2,0,1,125037.28,0
6411,71,Female,France,4,41499.74,4,0,0,56234.04,0
6412,31,Female,France,0,51335.44,3,1,1,98056.8,1
6413,57,Female,Germany,1,88206.18,1,1,0,72562.96,0
6414,76,Female,France,4,91581.41,1,0,0,24186.1,0
6415,72,Male,France,6,186319.32,1,1,0,135350.25,1
6416,79,Female,Spain,2,149852.64,2,0,1,86336.39,0
6417,21,Male,France,0,138312.36,2,1,0,77453.55,0
6418,76,Female,Spain,10,150593.88,2,0,1,133129.67,1
6419,77,Male,Germany,1,183047.84,2,0,1,55922.89,0
6420,69,Female,Spain,2,223204.16,3,0,1,89847.92,1
6421,28,Male,Germany,8,103684.99,4,0,1,133518.53,0
6422,75,Male,France,7,200731.49,1,0,1,58003.34,1
6423,48,Male,France,3,123774.22,4,1,1,121094.98,0
6424,60,Female,Spain,7,180519.56,1,0,0,82011.89,1
6425,49,Male,Germany,8,218705.95,1,1,0,32087.32,1
6426,44,Female,France,2,8053.71,1,1,1,15682.82,1
6427,47,Male,Spain,5,136657.44,1,1,0,111741.56,0
6428,60,Male,Spain,7,247345.16,3,1,1,46662.51,1
6429,19,Female,Spain,9,124056.1,3,0,0,124202.03,1
6430,79,Male,France,6,216075.92,1,1,0,36449.99,0
6431,66,Female,Germany,8,46474.96,1,1,0,89499.89,0
6432,26,Female,France,6,151071.77,2,1,0,23085.7,1
6433,45,Female,France,0,217576.49,1,0,1,113007.49,0
6434,48,Female,Germany,8,107883.28,4,0,0,117198.41,1
6435,77,Male,Spain,4,121680.51,3,1,0,138316.45,1
6436,51,Male,France,5,20504.48,4,1,1,88590.37,1
6437,78,Female,Spain,1,10543.02,2,0,1,24901.83,1
6438,73,Male,Spain,1,117177.07,3,1,0,125887.13,1
6439,32,Male,Germany,3,210868.83,2,0,0,53945.18,0
6440,65,Female,Germany,3,232831.07,2,1,1,135943.08,1
6441,42,Male,Germany,4,164663.25,4,1,0,146896.84,0
6442,53,Female,Spain,6,206599.65,1,0,0,28548.4,1
6443,25,Male,Spain,10,183713.54,3,0,1,21614.35,1
6444,26,Male,France,0,175371.46,3,1,0,135664.47,1
6445,75,Female,Spain,9,192258.27,1,0,1,135842.67,1
6446,75,Male,Germany,3,126325.74,4,1,1,91927.68,0
6447,54,Male,Germany,8,114484.53,2,0,0,134336.97,1
6448,65,Female,Germany,7,39785.88,4,0,1,140273.02,0
6449,62,Male,Germany,2,210953.83,2,0,0,87754.54,0
6450,79,Female,Spain,5,11153.47,3,1,0,106113.95,0
6451,56,Male,Germany,10,66861.03,1,1,0,95900.18,1
6452,49,Female,France,8,129979.04,1,1,0,34443.88,0
